N_unmapped	3926125	3926125	3926125
N_multimapping	7377092	7377092	7377092
N_noFeature	10943384	44804162	11252228
N_ambiguous	1843590	12346	793448
ENSMUSG00000102693.2	0	0	0
ENSMUSG00000064842.3	0	0	0
ENSMUSG00000051951.6	16	0	16
ENSMUSG00000102851.2	0	0	0
ENSMUSG00000103377.2	0	0	0
ENSMUSG00000104017.2	1	0	1
ENSMUSG00000103025.2	0	0	0
ENSMUSG00000089699.2	0	0	0
ENSMUSG00000103201.2	6	0	6
ENSMUSG00000103147.2	0	0	0
ENSMUSG00000103161.2	0	0	0
ENSMUSG00000102331.2	0	0	0
ENSMUSG00000102348.2	0	0	0
ENSMUSG00000102592.2	0	0	0
ENSMUSG00000088333.4	0	0	0
ENSMUSG00000102343.2	0	0	0
ENSMUSG00000025900.14	0	0	0
ENSMUSG00000102948.2	0	0	0
ENSMUSG00000104123.2	0	0	0
ENSMUSG00000025902.14	128	0	129
ENSMUSG00000104238.2	9	1	9
ENSMUSG00000102269.2	19	0	19
ENSMUSG00000118917.1	5	0	5
ENSMUSG00000103003.2	0	0	0
ENSMUSG00000104328.2	0	0	0
ENSMUSG00000102735.2	0	0	0
ENSMUSG00000098104.2	9	0	9
ENSMUSG00000102175.2	1	0	1
ENSMUSG00002075947.1	0	0	0
ENSMUSG00000103265.2	0	0	0
ENSMUSG00000103922.2	11	6	5
ENSMUSG00000033845.14	1487	12	1475
ENSMUSG00000102275.2	17	0	17
ENSMUSG00000025903.15	1583	18	1565
ENSMUSG00000104217.2	0	0	0
ENSMUSG00000033813.16	1123	0	1123
ENSMUSG00000062588.5	21	19	2
ENSMUSG00000103280.2	0	0	0
ENSMUSG00000002459.18	2	2	0
ENSMUSG00000091305.2	0	0	0
ENSMUSG00000102653.2	0	0	0
ENSMUSG00000085623.2	0	0	0
ENSMUSG00000091665.2	0	0	0
ENSMUSG00000033793.13	1827	3	1824
ENSMUSG00000104352.2	0	0	0
ENSMUSG00000104046.2	0	0	0
ENSMUSG00000102907.2	0	0	0
ENSMUSG00000025905.15	0	0	0
ENSMUSG00000103936.2	0	0	0
ENSMUSG00002076544.1	0	0	0
ENSMUSG00000103519.2	0	0	0
ENSMUSG00000033774.5	0	0	0
ENSMUSG00000103090.2	0	0	0
ENSMUSG00000025907.15	2665	11	2687
ENSMUSG00000090031.3	146	33	146
ENSMUSG00000087247.4	0	0	0
ENSMUSG00000103355.2	0	0	0
ENSMUSG00000102706.2	0	0	0
ENSMUSG00000103845.2	4	0	4
ENSMUSG00000033740.18	4	0	4
ENSMUSG00000103329.3	0	0	0
ENSMUSG00000104385.2	0	0	0
ENSMUSG00000102135.2	0	0	0
ENSMUSG00000103282.2	0	0	0
ENSMUSG00000102534.2	0	0	0
ENSMUSG00000102213.2	0	0	0
ENSMUSG00000103629.2	0	0	0
ENSMUSG00000051285.18	5296	17	5279
ENSMUSG00000098201.2	47	47	0
ENSMUSG00000103509.2	474	0	474
ENSMUSG00000048538.8	202	0	202
ENSMUSG00000103709.2	0	0	0
ENSMUSG00000077244.3	0	0	0
ENSMUSG00000102768.2	0	0	0
ENSMUSG00000097797.7	3	0	3
ENSMUSG00000103498.2	0	0	0
ENSMUSG00000103067.2	0	0	0
ENSMUSG00000102320.2	0	0	0
ENSMUSG00000104226.2	0	0	0
ENSMUSG00000103903.2	0	0	0
ENSMUSG00000103557.2	0	0	0
ENSMUSG00000025909.17	240	0	240
ENSMUSG00000102647.2	5	0	5
ENSMUSG00000086235.2	0	0	0
ENSMUSG00000102253.2	4	0	4
ENSMUSG00002074990.1	0	0	0
ENSMUSG00000103884.2	0	0	0
ENSMUSG00000084353.2	0	0	0
ENSMUSG00000103933.2	4	0	4
ENSMUSG00002075967.1	0	0	0
ENSMUSG00000086195.2	0	0	0
ENSMUSG00000104504.2	0	0	0
ENSMUSG00000066693.3	0	0	0
ENSMUSG00000102316.2	3	0	3
ENSMUSG00000103819.2	8	0	8
ENSMUSG00000102871.2	26	26	0
ENSMUSG00000101571.3	0	0	0
ENSMUSG00000104428.2	0	0	0
ENSMUSG00000102272.2	5	5	0
ENSMUSG00000065625.3	0	0	0
ENSMUSG00000103411.2	17	0	17
ENSMUSG00000061024.9	250	9	241
ENSMUSG00000025911.15	3579	22	4429
ENSMUSG00000079671.9	141	936	77
ENSMUSG00000081441.4	10	0	10
ENSMUSG00000067879.4	70	25	45
ENSMUSG00000099827.2	7	7	0
ENSMUSG00000025912.17	126	0	126
ENSMUSG00000045210.9	2587	2	2791
ENSMUSG00000097893.9	44	206	44
ENSMUSG00000025915.15	894	2	892
ENSMUSG00000046334.5	2	2	0
ENSMUSG00002075801.1	12	12	0
ENSMUSG00000046101.17	13	65	1
ENSMUSG00000098234.8	242	0	295
ENSMUSG00000093178.3	0	0	0
ENSMUSG00000099032.3	393	2	401
ENSMUSG00000104025.2	0	8	2
ENSMUSG00000025916.11	12	0	12
ENSMUSG00000087199.2	0	0	0
ENSMUSG00000119658.1	0	0	0
ENSMUSG00000025917.10	1479	7	1488
ENSMUSG00000056763.17	1633	34	1616
ENSMUSG00000102356.2	28	29	0
ENSMUSG00000067851.12	4553	14	4539
ENSMUSG00002076532.1	14	14	0
ENSMUSG00000102556.2	31	0	31
ENSMUSG00000042501.13	0	0	0
ENSMUSG00000103810.2	0	0	0
ENSMUSG00000083422.2	0	0	0
ENSMUSG00000119312.1	0	0	0
ENSMUSG00000081417.2	0	0	0
ENSMUSG00000103448.2	0	0	0
ENSMUSG00000100212.2	0	0	0
ENSMUSG00000100648.2	0	0	0
ENSMUSG00002076499.1	0	0	0
ENSMUSG00000048960.14	1212	4	1208
ENSMUSG00000077318.3	0	0	0
ENSMUSG00000101827.2	0	0	0
ENSMUSG00000103494.2	0	0	0
ENSMUSG00000057715.14	0	0	0
ENSMUSG00000103825.2	0	0	0
ENSMUSG00000099845.2	0	0	0
ENSMUSG00000103561.2	0	0	0
ENSMUSG00000101610.2	6	0	6
ENSMUSG00000118923.1	0	0	0
ENSMUSG00000098555.3	0	0	0
ENSMUSG00000097628.2	0	0	0
ENSMUSG00000098163.2	0	0	0
ENSMUSG00000097171.2	0	0	0
ENSMUSG00000101314.2	0	0	0
ENSMUSG00000016918.16	173	0	173
ENSMUSG00000025938.17	4	0	4
ENSMUSG00000104518.2	0	0	0
ENSMUSG00000069620.7	0	0	0
ENSMUSG00000099498.2	0	0	0
ENSMUSG00000042414.8	9	0	9
ENSMUSG00000005886.15	2971	4	2967
ENSMUSG00000103506.2	55	3	52
ENSMUSG00000103495.2	142	0	142
ENSMUSG00002076346.1	6	6	0
ENSMUSG00000102639.2	14	0	14
ENSMUSG00000104170.2	73	0	73
ENSMUSG00000087782.3	11	0	11
ENSMUSG00000103085.2	353	0	353
ENSMUSG00000102664.2	111	0	111
ENSMUSG00000101476.2	0	0	0
ENSMUSG00000101171.2	0	0	0
ENSMUSG00000025935.11	4778	17	4761
ENSMUSG00000025937.7	6974	25	6949
ENSMUSG00000102982.2	184	1	183
ENSMUSG00000067813.4	459	10	449
